Current,Voltage,Temperature,SOC,SOC_Estimate
15.1444,4.1745,300,0.677137,0.689172
15.1209,4.15114,300,0.677291,0.689748
14.9215,3.95188,300,0.677445,0.690248
15.0056,4.03611,300,0.6776,0.690142
14.9049,3.93555,300,0.677754,0.690293
14.8829,3.91377,300,0.677908,0.690141
15.0763,4.10723,300,0.678063,0.689929
15.0323,4.06341,300,0.678217,0.690303
15.0183,4.04952,300,0.678371,0.690542
15.1062,4.13764,300,0.678526,0.690738
15.0716,4.1031,300,0.67868,0.691198
15.0378,4.0695,300,0.678834,0.691549
14.8952,3.92699,300,0.678989,0.691797
14.9838,4.01575,300,0.679143,0.691612
15.0586,4.09068,300,0.679297,0.691701
14.9852,4.0174,300,0.679452,0.692015
15.0297,4.06209,300,0.679606,0.692107
14.9134,3.94595,300,0.67976,0.692333
14.8623,3.89499,300,0.679914,0.692209
15.0447,4.07753,300,0.680069,0.691936
15.0296,4.06253,300,0.680223,0.692217
15.1756,4.20875,300,0.680377,0.692451
14.9814,4.0146,300,0.680532,0.693122
14.9689,4.00229,300,0.680686,0.693202
15.0641,4.09766,300,0.68084,0.693246
15.1745,4.20821,300,0.680995,0.693578
14.9952,4.029,300,0.681149,0.69424
15.095,4.129,300,0.681303,0.694355
14.9047,3.93883,300,0.681458,0.694771
15.0795,4.11373,300,0.681612,0.694611
14.8059,3.84027,300,0.681766,0.694981
14.9356,3.97017,300,0.681921,0.694525
14.9886,4.02328,300,0.682075,0.69447
15.07,4.10486,300,0.682229,0.694577
14.9473,3.98226,300,0.682384,0.694929
14.8453,3.88044,300,0.682538,0.69491
14.8972,3.93244,300,0.682692,0.694588
14.7912,3.8266,300,0.682847,0.69443
15.077,4.11257,300,0.683001,0.69396
14.9503,3.98592,300,0.683155,0.694352
15.07,4.10582,300,0.683309,0.694363
15.0444,4.08033,300,0.683464,0.694732
15.0187,4.05475,300,0.683618,0.695022
14.9606,3.99684,300,0.683773,0.695234
14.857,3.89337,300,0.683927,0.695271
15.0724,4.10888,300,0.684081,0.695001
15.012,4.04864,300,0.684235,0.695378
15.0471,4.08387,300,0.68439,0.695573
15.1648,4.20173,300,0.684544,0.695872
14.9822,4.01926,300,0.684698,0.696519
15.0971,4.13437,300,0.684853,0.696614
14.8114,3.84876,300,0.685007,0.697054
14.9388,3.97631,300,0.685161,0.696635
14.826,3.86361,300,0.685316,0.696606
15.0797,4.11755,300,0.68547,0.696244
14.9523,3.99026,300,0.685624,0.696645
14.9593,3.99741,300,0.685779,0.696664
14.9249,3.96311,300,0.685933,0.696705
14.8577,3.89603,300,0.686087,0.696645
15.0038,4.04228,300,0.686242,0.696389
14.9955,4.03416,300,0.686396,0.696573
14.999,4.03784,300,0.68655,0.696731
15.0037,4.04265,300,0.686705,0.6969
15.1038,4.14292,300,0.686859,0.697082
14.9657,4.00494,300,0.687013,0.69756
15.0365,4.07584,300,0.687168,0.697623
15.0648,4.10434,300,0.687322,0.697897
14.897,3.93667,300,0.687476,0.698254
15.1808,4.22056,300,0.687631,0.698109
14.9319,3.9718,300,0.687785,0.698811
14.972,4.01205,300,0.687939,0.698765
14.933,3.97322,300,0.688093,0.698842
14.9311,3.97144,300,0.688248,0.698804
15.0349,4.07542,300,0.688402,0.698763
15.1678,4.20849,300,0.688556,0.699033
14.9093,3.95004,300,0.688711,0.699696
14.9452,3.98614,300,0.688865,0.699582
14.8889,3.92997,300,0.689019,0.69958
15.0255,4.0667,300,0.689174,0.699413
15.0775,4.11882,300,0.689328,0.699656
15.0143,4.05576,300,0.689482,0.700052
14.8692,3.91084,300,0.689637,0.700256
15.0604,4.10223,300,0.689791,0.700029
15.1029,4.14484,300,0.689945,0.700375
15.0741,4.11613,300,0.6901,0.700844
14.9819,4.0241,300,0.690254,0.701223
15.2034,4.24572,300,0.690408,0.701325
14.84,3.88248,300,0.690563,0.702086
14.8898,3.9324,300,0.690717,0.701755
15.0239,4.0667,300,0.690871,0.701582
15.0014,4.04433,300,0.691026,0.701812
15.1267,4.16975,300,0.69118,0.701974
14.9003,3.94355,300,0.691334,0.702508
14.9871,4.03047,300,0.691489,0.702363
15.1555,4.19899,300,0.691643,0.702481
15.1277,4.17132,300,0.691797,0.7031
15.0076,4.05134,300,0.691952,0.70363
14.9985,4.04246,300,0.692106,0.703796
14.8604,3.90443,300,0.69226,0.703936
14.8225,3.86666,300,0.692414,0.703664
15.1109,4.15528,300,0.692569,0.703287
14.9528,3.99724,300,0.692723,0.703774
15.0946,4.13923,300,0.692877,0.703788
14.9299,3.97462,300,0.693032,0.704224
14.9835,4.0284,300,0.693186,0.704167
14.9196,3.96465,300,0.69334,0.704272
15.0753,4.12048,300,0.693495,0.704189
15.1748,4.22009,300,0.693649,0.704571
15.1033,4.14876,300,0.693803,0.705244
14.9626,4.00825,300,0.693958,0.705699
15.0634,4.10921,300,0.694112,0.70573
15.1202,4.16613,300,0.694266,0.706064
14.9639,4.00992,300,0.694421,0.706564
14.9514,3.99761,300,0.694575,0.706594
15.0627,4.10906,300,0.694729,0.706588
14.9267,3.97321,300,0.694884,0.706916
15.0493,4.09596,300,0.695038,0.706837
14.8779,3.92465,300,0.695192,0.707126
14.9351,3.98201,300,0.695347,0.706904
14.8732,3.92022,300,0.695501,0.706857
15.0139,4.06108,300,0.695655,0.706631
15.007,4.05437,300,0.69581,0.706827
14.9744,4.02183,300,0.695964,0.707002
15.1373,4.18494,300,0.696118,0.707081
15.1044,4.15214,300,0.696272,0.707643
14.9548,4.00273,300,0.696427,0.708101
15.1387,4.18672,300,0.696581,0.708112
15.0213,4.06947,300,0.696735,0.70867
14.9844,4.03274,300,0.69689,0.708874
14.9008,3.94928,300,0.697044,0.708968
14.9733,4.02188,300,0.697198,0.708814
14.9931,4.04186,300,0.697353,0.708881
14.8727,3.92158,300,0.697507,0.709008
14.9124,3.96141,300,0.697661,0.708778
14.9849,4.03408,300,0.697816,0.708672
15.0458,4.09508,300,0.69797,0.708785
14.8692,3.91863,300,0.698124,0.709078
15.0414,4.09103,300,0.698279,0.708847
15.0496,4.09935,300,0.698433,0.70913
14.9597,4.00955,300,0.698587,0.709436
14.8968,3.94684,300,0.698742,0.709474
14.9048,3.95498,300,0.698896,0.709328
14.7978,3.84811,300,0.69905,0.70921
15.0399,4.09036,300,0.699205,0.708782
15.134,4.18462,300,0.699359,0.709075
15.0775,4.12828,300,0.699513,0.709641
15.0906,4.14152,300,0.699668,0.710036
15.0617,4.11273,300,0.699822,0.710466
14.8756,3.92673,300,0.699976,0.710807
15.0168,4.0681,300,0.700131,0.710595
15.0905,4.14198,300,0.700285,0.710805
14.9854,4.03697,300,0.700439,0.711232
14.9571,4.00888,300,0.700593,0.711345
14.8106,3.86246,300,0.700748,0.711375
14.8931,3.94513,300,0.700902,0.710974
14.7957,3.84784,300,0.701056,0.710827
15.1539,4.20621,300,0.701211,0.710397
14.9693,4.02178,300,0.701365,0.711027
14.954,4.0066,300,0.701519,0.711109
14.8984,3.95115,300,0.701674,0.711147
14.9399,3.99282,300,0.701828,0.711023
14.8351,3.88811,300,0.701982,0.711025
14.9476,4.00077,300,0.702137,0.710723
14.9625,4.01582,300,0.702291,0.710756
14.9308,3.98421,300,0.702445,0.710835
15.0336,4.08713,300,0.7026,0.710821
14.869,3.92272,300,0.702754,0.71111
15.1017,4.15552,300,0.702908,0.710915
15.0801,4.13413,300,0.703063,0.711404
15.0543,4.10846,300,0.703217,0.711826
14.988,4.04231,300,0.703371,0.712168
14.9592,4.01364,300,0.703526,0.712312
15.0508,4.1054,300,0.70368,0.712373
14.9717,4.02644,300,0.703834,0.712702
15.0184,4.07327,300,0.703989,0.712797
15.0538,4.10884,300,0.704143,0.713029
15.1542,4.20933,300,0.704297,0.713364
14.862,3.91725,300,0.704452,0.71399
14.9245,3.97994,300,0.704606,0.713751
15.1326,4.18817,300,0.70476,0.713701
14.9016,3.95735,300,0.704914,0.714265
15.0465,4.10236,300,0.705069,0.714145
15.1142,4.17016,300,0.705223,0.714454
14.9575,4.01368,300,0.705377,0.714959
15.0948,4.15111,300,0.705532,0.714999
15.0975,4.1539,300,0.705686,0.715444
15.0171,4.07363,300,0.70584,0.715892
14.8773,3.93398,300,0.705995,0.716099
14.8924,3.94926,300,0.706149,0.715894
14.8617,3.91874,300,0.706303,0.715739
15.0908,4.14798,300,0.706458,0.715499
15.0766,4.13388,300,0.706612,0.715937
15.1069,4.1643,300,0.706766,0.71633
15.0721,4.12967,300,0.706921,0.716807
14.8575,3.91521,300,0.707075,0.717178
15.0354,4.09324,300,0.707229,0.716914
15.1114,4.1694,300,0.707384,0.717179
14.8611,3.91928,300,0.707538,0.717667
15.1133,4.17156,300,0.707692,0.717412
15.1083,4.16673,300,0.707847,0.717906
14.9854,4.04394,300,0.708001,0.71838
15.1756,4.23431,300,0.708155,0.718488
14.8955,3.95433,300,0.70831,0.719157
15.0588,4.11778,300,0.708464,0.718992
15.024,4.0831,300,0.708618,0.719314
14.9407,3.99993,300,0.708772,0.719531
14.8152,3.87457,300,0.708927,0.719501
15.0967,4.15628,300,0.709081,0.719104
14.9018,3.96147,300,0.709235,0.719545
14.8878,3.9476,300,0.70939,0.719408
14.9447,4.00467,300,0.709544,0.719235
15.0031,4.06322,300,0.709698,0.719234
15.0213,4.08161,300,0.709853,0.719407
14.9118,3.97224,300,0.710007,0.719632
14.9052,3.96578,300,0.710161,0.719536
14.9688,4.02949,300,0.710316,0.719424
14.9649,4.02572,300,0.71047,0.719503
15.0488,4.10982,300,0.710624,0.719571
15.0568,4.11794,300,0.710779,0.719885
14.9642,4.02543,300,0.710933,0.72022
15.095,4.1564,300,0.711087,0.720281
14.9498,4.01137,300,0.711242,0.720726
14.984,4.04567,300,0.711396,0.720742
15.0923,4.15415,300,0.71155,0.72086
15.01,4.072,300,0.711705,0.721295
14.9363,3.99839,300,0.711859,0.721486
14.8727,3.93498,300,0.712013,0.721459
15.0699,4.13231,300,0.712168,0.721249
14.9914,4.0539,300,0.712322,0.721622
15.1271,4.18983,300,0.712476,0.721761
15.0585,4.1213,300,0.712631,0.722298
15.0099,4.07291,300,0.712785,0.722628
14.9593,4.02238,300,0.712939,0.722813
15.119,4.18226,300,0.713093,0.72285
15.0003,4.0637,300,0.713248,0.723356
14.8961,3.95967,300,0.713402,0.723509
15.0064,4.0701,300,0.713556,0.723356
15.0609,4.12471,300,0.713711,0.723531
14.8024,3.86636,300,0.713865,0.723866
14.8991,3.96318,300,0.714019,0.72344
14.9739,4.03813,300,0.714174,0.723307
15.1566,4.22096,300,0.714328,0.723398
15.0923,4.1568,300,0.714482,0.724022
15.0406,4.10526,300,0.714637,0.724452
15.0021,4.06689,300,0.714791,0.724727
15.2085,4.27349,300,0.714945,0.724887
14.9915,4.05661,300,0.7151,0.725652
15.1119,4.1771,300,0.715254,0.725771
15.0726,4.13796,300,0.715408,0.726245
15.0134,4.07893,300,0.715563,0.726599
14.9954,4.06103,300,0.715717,0.726776
14.9403,4.0061,300,0.715871,0.7269
15.019,4.08494,300,0.716026,0.726862
14.8326,3.89871,300,0.71618,0.727059
15.0682,4.13448,300,0.716334,0.726707
15.071,4.13741,300,0.716489,0.727056
14.8935,3.96003,300,0.716643,0.72741
15.0297,4.09635,300,0.716797,0.72724
15.0448,4.1116,300,0.716951,0.727474
14.9906,4.05755,300,0.717106,0.727752
15.1153,4.18243,300,0.71726,0.727869
15.1719,4.23909,300,0.717414,0.728352
15.0884,4.15575,300,0.717569,0.728997
14.8635,3.93101,300,0.717723,0.72939
14.9679,4.03555,300,0.717877,0.729118
15.1709,4.23865,300,0.718032,0.72916
14.7523,3.82028,300,0.718186,0.7298
15.0749,4.143,300,0.71834,0.729202
14.8747,3.94296,300,0.718495,0.729564
14.9309,3.99928,300,0.718649,0.729336
15.0308,4.09936,300,0.718803,0.72928
15.0047,4.0734,300,0.718958,0.729519
14.8331,3.90194,300,0.719112,0.72968
14.9102,3.97913,300,0.719266,0.72934
14.9993,4.06837,300,0.719421,0.729233
14.966,4.03524,300,0.719575,0.72939
14.9162,3.98556,300,0.719729,0.72945
15.1072,4.17672,300,0.719884,0.729367
15.1477,4.21737,300,0.720038,0.729843
15.103,4.1728,300,0.720192,0.730432
15.002,4.07195,300,0.720347,0.730885
14.977,4.04708,300,0.720501,0.731038
15.1809,4.25108,300,0.720655,0.731119
14.8797,3.95009,300,0.72081,0.731796
14.9897,4.06017,300,0.720964,0.731584
15.0374,4.10803,300,0.721118,0.731701
14.9007,3.9715,300,0.721272,0.731957
14.9352,4.00614,300,0.721427,0.731813
15.054,4.1251,300,0.721581,0.731774
14.8239,3.8951,300,0.721735,0.732085
15.1306,4.20195,300,0.72189,0.731723
15.0514,4.12295,300,0.722044,0.732261
15.0344,4.10605,300,0.722198,0.732564
14.9341,4.00592,300,0.722353,0.732815
15.1237,4.19565,300,0.722507,0.732772
14.9972,4.0693,300,0.722661,0.733285
15.0958,4.168,300,0.722816,0.733424
15.0353,4.10762,300,0.72297,0.73385
14.9916,4.06412,300,0.723124,0.734096
15.1421,4.21476,300,0.723279,0.734214
14.7185,3.79132,300,0.723433,0.734771
14.9284,4.00134,300,0.723587,0.734083
14.8539,3.927,300,0.723742,0.734024
14.8659,3.93915,300,0.723896,0.733752
14.952,4.02538,300,0.72405,0.733522
15.1048,4.17826,300,0.724205,0.733548
14.9456,4.01925,300,0.724359,0.734018
14.8838,3.95759,300,0.724513,0.734022
15.041,4.11491,300,0.724668,0.733849
14.9279,4.00199,300,0.724822,0.734137
15.0258,4.09998,300,0.724976,0.734095
14.9088,3.98317,300,0.72513,0.734339
15.0621,4.13657,300,0.725285,0.734243
15.0082,4.08279,300,0.725439,0.734594
15.121,4.19575,300,0.725593,0.734786
14.8553,3.93024,300,0.725748,0.735303
15.13,4.20503,300,0.725902,0.735046
14.9216,3.99682,300,0.726056,0.73559
14.8209,3.89626,300,0.726211,0.735525
14.9823,4.0578,300,0.726365,0.735171
15.0544,4.12999,300,0.726519,0.735293
15.1117,4.18749,300,0.726674,0.735623
14.8832,3.95906,300,0.726828,0.736116
15.0983,4.1743,300,0.726982,0.735942
15.0223,4.09851,300,0.727137,0.736396
15.1536,4.22992,300,0.727291,0.736626
15.0453,4.12174,300,0.727445,0.737234
14.9895,4.06612,300,0.7276,0.737522
14.9858,4.06252,300,0.727754,0.737646
14.8689,3.94583,300,0.727908,0.73776
14.9558,4.03289,300,0.728063,0.737535
15.0043,4.08151,300,0.728217,0.737568
14.905,3.98231,300,0.728371,0.737743
15.0733,4.15075,300,0.728526,0.737631
15.0232,4.10079,300,0.72868,0.738009
15.0064,4.0842,300,0.728834,0.738239
14.9739,4.05181,300,0.728989,0.73842
14.9571,4.03514,300,0.729143,0.738505
14.9052,3.98336,300,0.729297,0.738543
14.9842,4.06252,300,0.729451,0.738433
14.908,3.98649,300,0.729606,0.738555
15.1173,4.19592,300,0.72976,0.738457
15.1755,4.25423,300,0.729914,0.738968
14.9611,4.04002,300,0.730069,0.739641
14.87,3.949,300,0.730223,0.739686
15.1554,4.23453,300,0.730377,0.739469
15.0272,4.1065,300,0.730532,0.740084
15.0067,4.08616,300,0.730686,0.740321
15.1758,4.25538,300,0.73084,0.740497
14.8591,3.9388,300,0.730995,0.741163
15.0912,4.17111,300,0.731149,0.740902
14.9682,4.04827,300,0.731303,0.741321
15.032,4.11217,300,0.731458,0.74138
15.1786,4.25895,300,0.731612,0.741625
14.8747,3.95516,300,0.731766,0.742294
15.0847,4.16527,300,0.731921,0.742073
14.9475,4.02821,300,0.732075,0.742468
14.8932,3.9741,300,0.732229,0.74246
14.8486,3.92961,300,0.732384,0.742298
14.9658,4.04697,300,0.732538,0.742012
14.7951,3.87641,300,0.732692,0.742072
14.9835,4.06496,300,0.732847,0.741641
15.0306,4.11215,300,0.733001,0.741763
14.9196,4.00135,300,0.733155,0.742021
14.8647,3.94661,300,0.73331,0.741958
15.017,4.099,300,0.733464,0.74174
14.9912,4.07334,300,0.733618,0.741966
15.1736,4.25591,300,0.733772,0.742116
14.8996,3.98207,300,0.733927,0.742791
14.9281,4.01068,300,0.734081,0.742669
15.0212,4.10395,300,0.734235,0.742633
14.8361,3.91898,300,0.73439,0.742868
14.8612,3.9442,300,0.734544,0.742569
15.0727,4.15589,300,0.734698,0.74235
14.9729,4.0562,300,0.734853,0.742743
15.0204,4.10385,300,0.735007,0.742846
14.9146,3.99823,300,0.735161,0.743086
15.0473,4.131,300,0.735316,0.74302
15.0584,4.14225,300,0.73547,0.743339
14.8833,3.96729,300,0.735624,0.743686
14.9257,4.00989,300,0.735779,0.743528
15.0053,4.08955,300,0.735933,0.743496
15.0208,4.10524,300,0.736087,0.743694
14.8338,3.91838,300,0.736242,0.743937
15.0635,4.14825,300,0.736396,0.743641
15.0938,4.1787,300,0.73655,0.744011
15.0026,4.08759,300,0.736705,0.744464
14.9316,4.01671,300,0.736859,0.744651
15.1447,4.23002,300,0.737013,0.744633
14.9277,4.01314,300,0.737168,0.745229
14.8909,3.97648,300,0.737322,0.745195
15.0018,4.08751,300,0.737476,0.745057
15.0882,4.17411,300,0.73763,0.745243
14.8552,3.94124,300,0.737785,0.745677
15.0053,4.09145,300,0.737939,0.745436
15.1746,4.26084,300,0.738093,0.745632
14.8606,3.94703,300,0.738248,0.746313
14.9128,3.99937,300,0.738402,0.746084
14.8886,3.97532,300,0.738556,0.746011
14.9322,4.01906,300,0.738711,0.745872
14.9302,4.0172,300,0.738865,0.745863
15.0299,4.11702,300,0.739019,0.745851
14.9282,4.01548,300,0.739174,0.746126
14.8787,3.96616,300,0.739328,0.746107
14.8675,3.95502,300,0.739482,0.74595
15.0679,4.15556,300,0.739637,0.745765
14.8443,3.93214,300,0.739791,0.746157
14.9693,4.05734,300,0.739945,0.745907
15.0745,4.16264,300,0.7401,0.74602
14.9556,4.04389,300,0.740254,0.746433
14.8151,3.90353,300,0.740408,0.746502
15.1417,4.2303,300,0.740563,0.746172
14.823,3.91175,300,0.740717,0.746779
14.8392,3.92805,300,0.740871,0.746471
15.1457,4.23469,300,0.741026,0.746215
15.0139,4.10299,300,0.74118,0.746839
15.0391,4.1284,300,0.741334,0.747079
15.0153,4.1047,300,0.741489,0.74739
14.8544,3.94394,300,0.741643,0.747631
15.1409,4.23062,300,0.741797,0.747409
14.967,4.05688,300,0.741952,0.748011
14.9966,4.08659,300,0.742106,0.74811
15.0631,4.15324,300,0.74226,0.748294
15.0185,4.1088,300,0.742414,0.748666
15.0981,4.18849,300,0.742569,0.748908
15.172,4.26255,300,0.742723,0.749376
14.9818,4.07249,300,0.742877,0.750051
15.029,4.11979,300,0.743032,0.750173
14.9199,4.0109,300,0.743186,0.75043
15.0998,4.19093,300,0.74334,0.750372
15.0773,4.16855,300,0.743495,0.750834
14.9687,4.06014,300,0.743649,0.751225
15.082,4.17359,300,0.743803,0.751302
14.9433,4.03499,300,0.743958,0.751704
15.0508,4.14264,300,0.744112,0.751705
14.7773,3.86927,300,0.744266,0.752016
15.0901,4.18218,300,0.744421,0.75154
14.9355,4.02779,300,0.744575,0.75197
15.1398,4.23221,300,0.744729,0.751954
14.9035,3.996,300,0.744884,0.752524
15.0514,4.14407,300,0.745038,0.752412
14.9911,4.08392,300,0.745192,0.752727
14.9313,4.02429,300,0.745347,0.752866
14.9281,4.02121,300,0.745501,0.752835
15.0749,4.16813,300,0.745655,0.752798
15.0471,4.14053,300,0.745809,0.753182
15.0017,4.09525,300,0.745964,0.753484
14.8862,3.97985,300,0.746118,0.753653
15.1157,4.20952,300,0.746273,0.753492
15.08,4.17394,300,0.746427,0.753992
14.9609,4.05497,300,0.746581,0.754383
14.9523,4.04654,300,0.746735,0.754431
14.8764,3.97078,300,0.74689,0.754456
14.7506,3.84516,300,0.747044,0.754266
14.8989,3.99361,300,0.747198,0.753723
14.9299,4.02467,300,0.747353,0.753614
15.1745,4.26945,300,0.747507,0.753597
14.9354,4.0305,300,0.747661,0.754279
14.9194,4.0146,300,0.747816,0.754272
14.9782,4.07356,300,0.74797,0.754221
15.0391,4.1346,300,0.748124,0.754341
14.9678,4.06344,300,0.748279,0.754635
14.9595,4.0553,300,0.748433,0.754722
15.0056,4.10159,300,0.748587,0.754788
14.8555,3.95156,300,0.748742,0.754985
15.0463,4.14253,300,0.748896,0.754754
15.0051,4.10145,300,0.74905,0.755072
14.8846,3.98114,300,0.749205,0.75527
14.9642,4.06085,300,0.749359,0.755124
15.0313,4.12807,300,0.749513,0.755209
14.9537,4.05064,300,0.749668,0.755485
14.8618,3.95894,300,0.749822,0.755538
14.9978,4.09504,300,0.749976,0.755332
14.9111,4.00851,300,0.750131,0.755517
15.0839,4.18146,300,0.750285,0.755456
14.9151,4.01273,300,0.750439,0.755888
14.9438,4.04158,300,0.750593,0.755835
15.1352,4.23313,300,0.750748,0.755867
15.0378,4.13595,300,0.750902,0.756445
14.7845,3.88272,300,0.751056,0.756739
15.2339,4.33232,300,0.751211,0.756309
15.0528,4.15134,300,0.751365,0.757167
15.0009,4.09955,300,0.751519,0.757498
15.2361,4.33494,300,0.751674,0.757679
14.9895,4.08843,300,0.751828,0.758529
14.8129,3.91199,300,0.751982,0.758665
15.063,4.1623,300,0.752137,0.758297
15.0751,4.17449,300,0.752291,0.758651
14.9461,4.04563,300,0.752445,0.759037
14.9394,4.0391,300,0.7526,0.75905
14.9392,4.039,300,0.752754,0.759046
15.0267,4.12666,300,0.752908,0.759045
15.2035,4.30358,300,0.753063,0.759295
14.9742,4.07441,300,0.753217,0.760047
14.9322,4.03257,300,0.753371,0.760136
14.955,4.05551,300,0.753526,0.760106
15.0781,4.17873,300,0.75368,0.760143
15.0578,4.15857,300,0.753834,0.760534
15.0207,4.12168,300,0.753989,0.760864
14.9823,4.08335,300,0.754143,0.761084
15.0652,4.16647,300,0.754297,0.761193
15.0103,4.11172,300,0.754452,0.761541
15.1951,4.2966,300,0.754606,0.761728
14.928,4.02969,300,0.75476,0.762444
14.9569,4.05874,300,0.754914,0.762386
15.15,4.25193,300,0.755069,0.762414
15.0018,4.10392,300,0.755223,0.762997
15.163,4.26528,300,0.755377,0.763149
14.9909,4.09328,300,0.755532,0.763765
14.8157,3.91823,300,0.755686,0.763878
14.9162,4.0189,300,0.75584,0.763489
14.8286,3.93141,300,0.755995,0.763398
14.8957,3.99864,300,0.756149,0.763058
15.1223,4.22543,300,0.756303,0.76292
15.0707,4.17391,300,0.756458,0.763436
15.0766,4.18,300,0.756612,0.763799
15.0516,4.1551,300,0.756766,0.764175
15.0219,4.12555,300,0.756921,0.764477
14.9592,4.06301,300,0.757075,0.76469
15.0569,4.16078,300,0.757229,0.764722
15.0086,4.1127,300,0.757384,0.765037
15.0443,4.1485,300,0.757538,0.765211
15.0575,4.16187,300,0.757692,0.765488
15.0103,4.11478,300,0.757847,0.7658
14.9877,4.09237,300,0.758001,0.765975
14.9595,4.0643,300,0.758155,0.766083
14.8513,3.9562,300,0.75831,0.766112
15.0982,4.20328,300,0.758464,0.765829
15.0248,4.12998,300,0.758618,0.766267
14.9494,4.05472,300,0.758772,0.766488
15.0175,4.12292,300,0.758927,0.76649
15.0105,4.11609,300,0.759081,0.766691
14.928,4.0337,300,0.759235,0.766872
14.9271,4.03295,300,0.75939,0.766813
14.8251,3.9311,300,0.759544,0.766755
14.9799,4.08601,300,0.759698,0.766406
15.1955,4.30178,300,0.759853,0.766512
15.0439,4.15037,300,0.760007,0.767242
15.0799,4.18646,300,0.760161,0.767525
15.1114,4.21812,300,0.760316,0.76791
15.0208,4.1277,300,0.76047,0.768383
15.0083,4.11532,300,0.760624,0.768588
14.8983,4.00544,300,0.760779,0.768757
14.9603,4.06758,300,0.760933,0.768606
14.9928,4.10023,300,0.761087,0.76864
14.9936,4.10117,300,0.761242,0.76877
14.8906,3.99832,300,0.761396,0.768903
14.8234,3.93128,300,0.76155,0.768737
14.9837,4.09168,300,0.761705,0.768381
15.094,4.20214,300,0.761859,0.768498
14.9987,4.10699,300,0.762013,0.768936
14.8723,3.98067,300,0.762168,0.769092
15.03,4.13848,300,0.762322,0.768882
15.0019,4.11057,300,0.762476,0.769134
14.9578,4.06663,300,0.762631,0.769304
14.7683,3.87722,300,0.762785,0.769345
15.1303,4.23935,300,0.762939,0.768837
15.1131,4.22233,300,0.763093,0.769391
14.9059,4.01525,300,0.763248,0.769889
14.8733,3.98281,300,0.763402,0.769778
14.9954,4.10503,300,0.763556,0.769577
15.0743,4.18402,300,0.763711,0.769737
15.1745,4.28439,300,0.763865,0.770125
14.9801,4.09018,300,0.764019,0.770802
14.9157,4.02593,300,0.764174,0.770904
15.0471,4.15741,300,0.764328,0.770819
15.1547,4.26521,300,0.764482,0.771121
14.8753,3.98588,300,0.764637,0.771735
15.0504,4.16114,300,0.764791,0.771526
14.911,4.02187,300,0.764945,0.771833
14.951,4.06197,300,0.7651,0.771731
14.9245,4.03562,300,0.765254,0.77175
15.065,4.1763,300,0.765408,0.771693
15.011,4.12246,300,0.765563,0.77205
15.0495,4.16107,300,0.765717,0.772246
15.1713,4.28301,300,0.765871,0.772554
15.0413,4.15314,300,0.766026,0.773215
14.9813,4.09333,300,0.76618,0.773488
15.1586,4.27071,300,0.766334,0.773584
15.0452,4.15747,300,0.766489,0.7742
14.9491,4.0615,300,0.766643,0.774477
14.7801,3.89266,300,0.766797,0.774471
14.8654,3.97804,300,0.766952,0.77397
15.1552,4.26805,300,0.767106,0.773731
14.9353,4.04826,300,0.76726,0.774347
14.9726,4.08566,300,0.767414,0.774311
15.0133,4.12651,300,0.767569,0.774388
15.0228,4.13619,300,0.767723,0.774585
14.8244,3.9379,300,0.767877,0.774809
14.9779,4.0915,300,0.768032,0.77445
14.8867,4.00048,300,0.768186,0.774549
15.011,4.12494,300,0.76834,0.774381
14.9565,4.07053,300,0.768495,0.774583
14.8242,3.93835,300,0.768649,0.774623
14.9972,4.11148,300,0.768803,0.774277
15.0092,4.12364,300,0.768958,0.774446
14.94,4.05463,300,0.769112,0.77465
15.1436,4.25838,300,0.769266,0.77465
15.0175,4.13235,300,0.769421,0.77525
14.9169,4.03195,300,0.769575,0.775472
15.0668,4.18193,300,0.769729,0.775398
14.9805,4.09583,300,0.769884,0.775767
14.9646,4.08006,300,0.770038,0.775879
15.0429,4.15843,300,0.770192,0.775945
15.0491,4.16476,300,0.770347,0.776242
14.8849,4.00075,300,0.770501,0.776555
14.9889,4.10485,300,0.770655,0.776382
14.9206,4.03673,300,0.77081,0.77652
14.9697,4.08593,300,0.770964,0.776456
15.0153,4.13169,300,0.771118,0.776541
15.0644,4.18089,300,0.771272,0.776761
15.0341,4.15075,300,0.771427,0.777124
15.0882,4.20499,300,0.771581,0.777394
15.151,4.26798,300,0.771735,0.777822
15.1045,4.22152,300,0.77189,0.778431
14.8644,3.98162,300,0.772044,0.778896
15.0975,4.21481,300,0.772198,0.778647
15.1394,4.25685,300,0.772353,0.779093
14.8919,4.00957,300,0.772507,0.779658
14.9708,4.08857,300,0.772661,0.779485
15.0462,4.16404,300,0.772816,0.77955
14.8982,4.01624,300,0.77297,0.77984
15.2252,4.34341,300,0.773124,0.77969
14.983,4.10127,300,0.773279,0.780513
15.0901,4.20858,300,0.773433,0.780607
14.8655,3.98409,300,0.773587,0.781021
15.0055,4.12419,300,0.773742,0.780764
14.9488,4.06767,300,0.773896,0.78093
15.1237,4.24268,300,0.77405,0.780926
14.9686,4.08769,300,0.774205,0.781444
14.8795,3.99879,300,0.774359,0.781497
14.9754,4.09484,300,0.774513,0.781286
15.031,4.15052,300,0.774668,0.781366
14.8843,4.00394,300,0.774822,0.781612
14.8659,3.98567,300,0.774976,0.78142
15.0224,4.14233,300,0.775131,0.781179
15.0906,4.21066,300,0.775285,0.781409
14.9112,4.03139,300,0.775439,0.781841
